Time (min)	Area (pixel^2)	Normalized 
2400.0	90.5	0.000833015008077024
2415.0	291.5	0.002683136738723232
2430.0	217.0	0.001997395102239936
2445.0	0.0	0.0
2460.0	62.5	0.000575286607788
2475.0	113.0	0.0010401181868807039
2490.0	168.0	0.001546370401734144
2505.0	85.0	0.00078238978659168
2520.0	131.5	0.001210403022785952
2535.0	66.0	0.000607502657824128
2550.0	170.0	0.00156477957318336
2565.0	146.5	0.001348471808655072
2580.0	124.0	0.001141368629851392
2595.0	138.0	0.0012702328299959039
2610.0	199.5	0.0018363148520592959
2625.0	122.5	0.00112756175126448
2640.0	85.0	0.00078238978659168
2655.0	214.5	0.001974383637928416
2670.0	267.0	0.002457624388470336
2685.0	131.0	0.001205800729923648
2700.0	106.0	0.0009756860868084479
2715.0	144.5	0.001330062637205856
2730.0	195.0	0.00179489421629856
2745.0	5.0	4.6022928623039996e-05
2760.0	266.5	0.002453022095608032
2775.0	221.0	0.002034213445138368
2790.0	181.0	0.001666030016154048
2805.0	199.5	0.0018363148520592959
2820.0	134.5	0.001238016779959776
2835.0	56.0	0.0005154568005780479
2850.0	148.5	0.0013668809801042879
2865.0	160.0	0.0014727337159372799
2880.0	135.0	0.00124261907282208
2895.0	214.0	0.001969781345066112
2910.0	94.0	0.0008652310581131519
2925.0	191.5	0.001762678166262432
2940.0	120.5	0.001109152579815264
2955.0	108.5	0.000998697551119968
2970.0	7.5	6.903439293456e-05
2985.0	126.0	0.001159777801300608
3000.0	152.5	0.00140369932300272
3015.0	159.0	0.001463529130212672
3030.0	162.0	0.0014911428873864959
3045.0	127.0	0.001168982387025216
3060.0	117.5	0.00108153882264144
3075.0	189.5	0.001744268994813216
3090.0	122.0	0.001122959458402176
3105.0	348.0	0.003203195832163584
3120.0	514.5	0.0047357593553108155
3135.0	274.0	0.0025220564885425917
3150.0	505.5	0.004652918083789344
3165.0	445.5	0.004100642940312864
3180.0	324.0	0.0029822857747729917
3195.0	276.0	0.0025404656599918077
3210.0	107.5	0.00098949296539536
3225.0	407.5	0.0037508686827777598
3240.0	166.5	0.001532563523147232
3255.0	104.5	0.0009618792082215359
3270.0	346.0	0.003184786660714368
3285.0	265.0	0.00243921521702112
3300.0	152.0	0.001399097030140416
3315.0	402.0	0.003700243461292416
3330.0	453.5	0.004174279626109728
3345.0	273.0	0.002512851902817984
3360.0	461.5	0.004247916311906592
3375.0	274.0	0.0025220564885425917
3390.0	253.0	0.0023287601883258237
3405.0	412.0	0.003792289318538496
3420.0	447.0	0.004114449818899776
3435.0	430.0	0.00395797186158144
3450.0	263.5	0.0024254083384342077
3465.0	240.5	0.0022137028667682237
3480.0	303.0	0.0027889894745562237
3495.0	116.5	0.001072334236916832
3510.0	126.5	0.0011643800941629119
3525.0	100.0	0.0009204585724608
3540.0	102.0	0.000938867743910016
3555.0	56.0	0.0005154568005780479
3570.0	141.5	0.001302448880032032
3585.0	6.5	5.9829807209952e-05
3600.0	0.0	0.0
3615.0	117.0	0.001076936529779136
3630.0	93.0	0.0008560264723885439
3645.0	73.0	0.000671934757896384
3660.0	62.0	0.000570684314925696
3675.0	68.0	0.0006259118292733439
3690.0	0.0	0.0
3705.0	18.0	0.000165682543042944
3720.0	32.5	0.00029914903604976
3735.0	42.0	0.000386592600433536
3750.0	57.5	0.00052926367916496
3765.0	20.0	0.00018409171449215999
3780.0	88.5	0.000814605836627808
3795.0	60.0	0.00055227514347648
3810.0	81.0	0.0007455714436932479
3825.0	24.0	0.000220910057390592
3840.0	22.0	0.000202500885941376
3855.0	7.5	6.903439293456e-05
3870.0	54.0	0.000497047629128832
